"station_id","station_name","latitude","longitude","elevation","tz"
453416,"LITTLE PEND OREILLE NWR",48.46083,-117.73306,2020,"America/Los_Angeles"
422710,"NORTH LONG POINT",37.85472,-109.83889,8680,"America/Denver"
41907,"LINCOLN",38.88103,-121.26669,210,"America/Los_Angeles"
100901,"MISSION CREEK",46.28823,-116.68777,3411,"America/Los_Angeles"
481502,"CASPER MOUNTAIN",42.71111,-106.34722,7740,"America/Denver"
43613,"GREEN SPRING",37.83418,-120.50311,1108,"America/Los_Angeles"
422807,"LAVA POINT RAWS",37.39167,-113.03889,7890,"America/Denver"
481002,"SCHOOL HOUSE",44.30793,-106.98246,8604,"America/Denver"
240210,"POLEBRIDGE",48.78485,-114.27996,3574,"America/Denver"
422611,"HENRY MTN",38.03447,-110.82508,8294,"America/Denver"
393506,"CUSTER",43.77839,-103.64058,5821,"America/Denver"
102802,"FLECK SUMMIT",43.61972,-114.90035,6482,"America/Boise"
351502,"HARL BUTTE",45.31917,-116.8675,6071,"America/Los_Angeles"
55902,"SANDOVAL MESA",37.09982,-107.30272,8491,"America/Denver"
50604,"SUGARLOAF",40.01806,-105.36139,6733,"America/Denver"
500902,"BROADVIEW",60.49355,-149.75678,631,"America/Anchorage"
240221,"STILLWATER",48.53944,-114.55944,3116,"America/Denver"
41310,"STAMPEDE",39.47109,-120.08698,6207,"America/Los_Angeles"
452512,"IRON MOUNTAIN",48.56361,-118.61917,4350,"America/Los_Angeles"
496028,"AHUMOA",19.83709,-155.61288,6568,"Pacific/Honolulu"
352110,"METOLIUS ARM",44.62764,-121.61483,3440,"America/Los_Angeles"
395601,"MAGPIE CREEK",43.31834,-101.14533,2840,"America/Chicago"
20211,"BRIGHT ANGEL",36.20472,-112.06222,8134,"America/Phoenix"
43914,"POVERTY",37.44306,-121.77056,2066,"America/Los_Angeles"
242102,"SOUTH FORK JUDITH",46.72278,-110.40639,6300,"America/Denver"
452020,"LEECHER",48.25056,-120.00333,4991,"America/Los_Angeles"
495008,"WAIMEA HTS",21.9665,-159.6638,524,"Pacific/Honolulu"
45426,"WARM SPRINGS",34.59583,-118.57861,4930,"America/Los_Angeles"
44915,"SAN LUIS OBISPO",35.30298,-120.67874,310,"America/Los_Angeles"
241502,"CONDON WORK CENTER",47.53611,-113.71722,3684,"America/Denver"
480707,"BURRO HILL",43.8391,-110.36871,7251,"America/Denver"
500621,"STONEY RIVER",61.64828,-156.40819,265,"America/Anchorage"
51804,"CORRAL CREEK",39.64,-105.46472,8081,"America/Denver"
452035,"DOUGLAS INGRAM RIDGE",48.11556,-120.10444,3566,"America/Los_Angeles"
292203,"SMOKEY BEAR",33.35017,-105.68606,7090,"America/Denver"
421305,"HORSE RIDGE",39.93389,-110.86194,8530,"America/Denver"
351520,"ROBERTS BUTTE",45.68167,-117.20639,4263,"America/Los_Angeles"
20209,"FLAGSTAFF",35.14111,-111.6725,6903,"America/Phoenix"
50106,"GREAT DIVIDE",40.75758,-107.8535,7240,"America/Denver"
352124,"YELLOWPINE",44.52639,-118.32306,4600,"America/Los_Angeles"
352327,"FALL MOUNTAIN",44.29694,-119.03694,5949,"America/Los_Angeles"
45443,"CLAREMONT",34.1368,-117.70757,1645,"America/Los_Angeles"
390501,"SAND LAKE",45.87778,-99.41083,2030,"America/Chicago"
43209,"CAMPO SECO",38.22361,-120.86639,399,"America/Los_Angeles"
45227,"GAVIOTA",34.4884,-120.23574,878,"America/Los_Angeles"
55901,"DEVIL MTN.",37.22694,-107.30528,7460,"America/Denver"
45709,"MT. LAGUNA",32.88122,-116.4288,5737,"America/Los_Angeles"
393801,"FORT PIERRE",44.11528,-100.30139,2274,"America/Chicago"
392608,"RAPID CITY WEST",44.06931,-103.31167,3793,"America/Denver"
45436,"CHILAO",34.33167,-118.03028,5450,"America/Los_Angeles"
242907,"WEST FORK",45.81556,-114.25833,4420,"America/Denver"
40312,"RUSH CREEK",41.28807,-120.86965,5543,"America/Los_Angeles"
500625,"FLAT",62.82278,-156.61389,1548,"America/Anchorage"
245416,"HARKNESS",44.465,-112.95194,8400,"America/Denver"
393505,"WICA_ELK MOUNTAIN",43.55756,-103.48346,4233,"America/Denver"
261702,"KYLE CANYON",36.26417,-115.60611,7200,"America/Los_Angeles"
20284,"GREENBASE",35.27619,-112.06325,6923,"America/Phoenix"
395202,"PORCUPINE",43.28949,-102.27104,3786,"America/Denver"
350917,"MUTTON MOUNTAIN",44.92548,-121.1977,4011,"America/Los_Angeles"
417202,"WOLF DEN DMP",30.64608,-104.13661,7064,"America/Chicago"
20309,"LIMESTONE CANYON",34.17786,-110.27663,7102,"America/Phoenix"
422604,"ASSAY",37.54777,-112.56515,7914,"America/Denver"
320701,"HAMPDEN",48.52806,-98.62361,1582,"America/Chicago"
51508,"STORM KING MOUNTAIN",39.58694,-107.40444,8793,"America/Denver"
55205,"SALTER",37.65111,-108.53694,8201,"America/Denver"
495010,"MANA",22.02942,-159.76234,86,"Pacific/Honolulu"
421101,"PLEASANT GROVE",40.43111,-111.75,5200,"America/Denver"
290401,"CIMARRON",36.60611,-105.12028,8744,"America/Denver"
40218,"OAK KNOLL",41.83836,-122.85015,1953,"America/Los_Angeles"
20603,"PLEASANT VALLEY",34.08833,-110.94222,5179,"America/Phoenix"
500735,"KILBUCK",60.32194,-160.18778,1928,"America/Anchorage"
45435,"MILL CREEK (ANF)",34.39028,-118.0825,5021,"America/Los_Angeles"
293003,"MESCAL",33.15806,-105.76889,6227,"America/Denver"
44917,"SAN SIMEON",35.59537,-121.10935,228,"America/Los_Angeles"
40703,"BOGARD R.S.",40.59208,-121.07795,5673,"America/Los_Angeles"
241302,"ST. REGIS",47.30711,-115.10761,2678,"America/Denver"
421602,"JOES VALLEY",39.30944,-111.32278,8700,"America/Denver"
44517,"HURLEY",37.01514,-119.5678,1228,"America/Los_Angeles"
53806,"BLACK CANYON",38.54253,-107.68597,8446,"America/Denver"
44319,"HASTINGS",36.3885,-121.55159,1885,"America/Los_Angeles"
45449,"GRASS MOUNTAIN",34.64083,-118.41417,4626,"America/Los_Angeles"
20303,"LAKESIDE",34.16283,-109.87639,6653,"America/Phoenix"
44728,"RATTLESNAKE",36.4069,-118.4217,8600,"America/Los_Angeles"
21414,"RUCKER",31.76111,-109.34861,5700,"America/Phoenix"
244706,"WICKED CREEK",45.27056,-110.54333,7604,"America/Denver"
241508,"SEELEY LAKE",47.17597,-113.44439,4130,"America/Denver"
290702,"JEMEZ",35.84056,-106.61972,8182,"America/Denver"
45102,"BIG PINE FLAT",34.31875,-117.01389,6851,"America/Los_Angeles"
44904,"LAS TABLAS",35.65645,-120.9241,967,"America/Los_Angeles"
291402,"OAK FLATS",35.00614,-106.31583,7650,"America/Denver"
45604,"KEENWILD",33.70833,-116.71694,4752,"America/Los_Angeles"
496017,"KALOKO-HONOKOHAU",19.67278,-156.02028,25,"Pacific/Honolulu"
393507,"CUSTER STATE PARK",43.7286,-103.3542,3950,"America/Denver"
20602,"PAYSON",34.24614,-111.2935,5064,"America/Phoenix"
54702,"LUJAN",38.25467,-106.56775,11078,"America/Denver"
20401,"ALPINE",33.84278,-109.11167,8209,"America/Phoenix"
40239,"QUARTZ HILL",41.59912,-122.93368,4225,"America/Los_Angeles"
323536,"ARROWWOOD 2",47.26667,-98.86667,1520,"America/Chicago"
45452,"MALIBU CANYON",34.08394,-118.70345,610,"America/Los_Angeles"
243303,"ELKHORN",46.31472,-111.69667,6010,"America/Denver"
353421,"SUMMIT",42.19889,-120.24694,6113,"America/Los_Angeles"
42202,"BROOKS",38.73836,-122.14469,354,"America/Los_Angeles"
293002,"MAYHILL",32.90972,-105.46972,6471,"America/Denver"
103704,"BULL CANYON",42.36697,-112.70631,6418,"America/Boise"
353344,"PARKER MOUNTAIN",42.105,-122.27897,5280,"America/Los_Angeles"
417701,"BARNHART",30.98556,-101.15778,2562,"America/Chicago"
20609,"HILLTOP",33.61119,-110.41461,5732,"America/Phoenix"
321401,"DEVILS LAKE",47.9885,-98.97487,1530,"America/Chicago"
419101,"GAIL RAWS",32.769,-101.43439,2449,"America/Chicago"
352330,"BOARD CREEK",44.59811,-119.30765,4770,"America/Los_Angeles"
352618,"LAVA BUTTE",43.92522,-121.34314,4650,"America/Los_Angeles"
41102,"SAC NWR",39.41722,-122.1825,120,"America/Los_Angeles"
480212,"RATTLESNAKE MTN.",44.57386,-109.26136,8401,"America/Denver"
500957,"MAY CREEK",61.3475,-142.70572,1579,"America/Anchorage"
52001,"BAILEY",39.37944,-105.33833,7982,"America/Denver"
245105,"WOLF MOUNTAIN",45.3034,-107.16066,4886,"America/Denver"
45744,"ALPINE",32.83643,-116.67155,2797,"America/Los_Angeles"
353346,"KLAMATH MARSH",42.95333,-121.58194,4531,"America/Los_Angeles"
351202,"TUPPER",45.06639,-119.49111,4260,"America/Los_Angeles"
421406,"UPPER P.R. CANYON",39.46806,-109.28583,8269,"America/Denver"
500939,"BIG LAKE",61.51825,-149.90845,175,"America/Anchorage"
45225,"TEPUSQUET",34.91981,-120.18123,3200,"America/Los_Angeles"
103208,"TRIANGLE",42.82914,-116.58986,5270,"America/Boise"
245410,"RED ROCK",44.68286,-111.82589,6677,"America/Denver"
45454,"NEWHALL PASS",34.33697,-118.5205,2135,"America/Los_Angeles"
481302,"HOBACK",43.22028,-110.42306,6726,"America/Denver"
45451,"SAN RAFAEL HILLS",34.19422,-118.2134,1770,"America/Los_Angeles"
244403,"YANKEE FLAT",46.16273,-113.14105,6000,"America/Denver"
352701,"COLD SPRINGS",44.35508,-120.13364,4640,"America/Los_Angeles"
452408,"GOLDENDALE EAST",45.88139,-120.63472,1690,"America/Los_Angeles"
55706,"MOREFIELD",37.29722,-108.41278,7820,"America/Denver"
418604,"LA PUERTA",26.37683,-98.72967,219,"America/Chicago"
45113,"DEVORE",34.18214,-117.38511,1605,"America/Los_Angeles"
320501,"TURTLE MOUNTAIN",48.80928,-99.83855,1859,"America/Chicago"
452304,"MILL CREEK",46.26256,-120.86238,2820,"America/Los_Angeles"
418701,"CEDAR",35.69028,-101.56833,3052,"America/Chicago"
290210,"TRUCHAS",36.05889,-105.76944,8284,"America/Denver"
53603,"FT CARSON",38.60757,-104.88667,6450,"America/Denver"
499904,"PTA RANGE 17",19.74583,-155.62611,5690,"Pacific/Honolulu"
45612,"VISTA GRANDE",33.83609,-116.81125,4906,"America/Los_Angeles"
50508,"REDSTONE",40.57083,-105.22694,6160,"America/Denver"
100902,"CORRAL CREEK",46.03342,-116.89769,2690,"America/Los_Angeles"
452001,"AENEAS",48.74325,-119.62247,5185,"America/Los_Angeles"
44317,"FORT HUNTER LIGGETT",36.01175,-121.24168,1116,"America/Los_Angeles"
290203,"DEADMAN PEAK",36.4229,-106.77194,8389,"America/Denver"
292504,"BURRO MOUNTAIN",32.67194,-108.53972,6965,"America/Denver"
45114,"MORMON ROCK",34.31599,-117.5037,3514,"America/Los_Angeles"
500220,"SHAKTOOLIK RIVER",64.63268,-159.90213,1850,"America/Anchorage"
44114,"CATHEYS VALLEY",37.38024,-120.07697,1234,"America/Los_Angeles"
51806,"DUMONT",39.765,-105.59694,7973,"America/Denver"
101804,"COPPER BASIN",43.80986,-113.84575,7853,"America/Boise"
50507,"ESTES PARK",40.36636,-105.56278,7892,"America/Denver"
421805,"BLACK CEDAR",38.97924,-112.23886,6493,"America/Denver"
44408,"SANTA RITA",36.34811,-120.60011,5036,"America/Los_Angeles"
53501,"MANCHESTER",39.10528,-105.13806,8489,"America/Denver"
40302,"BLUE MOUNTAIN",41.82991,-120.86338,5746,"America/Los_Angeles"
44523,"ALCALDE",36.18333,-120.49861,2728,"America/Los_Angeles"
45731,"CASE SPRINGS",33.44588,-117.41912,2317,"America/Los_Angeles"
240226,"BOORMAN",48.14389,-114.71806,3963,"America/Denver"
240807,"ZORTMAN BLM",47.91189,-108.50389,3980,"America/Denver"
392602,"PINNACLES",43.88056,-102.23778,3080,"America/Denver"
102106,"GAS CAVES",44.16858,-111.78161,5775,"America/Boise"
20107,"MOUNT LOGAN",36.35306,-113.19917,7605,"America/Phoenix"
45335,"WILEY RIDGE",34.37167,-118.84083,1625,"America/Los_Angeles"
244902,"FISHTAIL",45.45806,-109.57139,4550,"America/Denver"
322901,"LONG LAKE NWR",46.68139,-100.23833,1835,"America/Chicago"
55305,"BLUE PARK",37.79306,-106.77861,10430,"America/Denver"
421904,"SIGNAL PEAK",38.63343,-112.06065,8767,"America/Denver"
53005,"KENOSHA PASS",39.41083,-105.74972,10200,"America/Denver"
500931,"PAXSON",62.94528,-145.50139,2670,"America/Anchorage"
20508,"HUMBUG CREEK",34.11,-112.3,5250,"America/Phoenix"
21409,"HEADQUARTERS",32.00611,-109.35694,5400,"America/Phoenix"
45105,"CONVERSE",34.19417,-116.91306,5618,"America/Los_Angeles"
45448,"WHITAKER PEAK",34.56938,-118.74019,4120,"America/Los_Angeles"
20114,"BLACK ROCK",36.79436,-113.75056,7224,"America/Phoenix"
40725,"BLUE DOOR",41.05408,-120.33753,5927,"America/Los_Angeles"
45433,"MALIBU HILLS",34.06156,-118.64522,1575,"America/Los_Angeles"
50402,"HARBISON MEADOW",40.27028,-105.8375,8500,"America/Denver"
328501,"TATANKA PRAIRIE",46.16025,-100.90133,2316,"America/Chicago"
104203,"FLINT CREEK",42.0688,-112.19058,5200,"America/Boise"
51301,"SOUTH REPUBLICAN",39.62594,-102.12239,3640,"America/Denver"
320401,"J. CLARK SALYER",48.61528,-100.72917,1440,"America/Chicago"
40630,"SOLDIER MTN",40.92678,-121.58433,3704,"America/Los_Angeles"
56203,"BOSQUE",37.09194,-104.91944,8174,"America/Denver"
500924,"SWANSON RIVER",60.72697,-150.87592,216,"America/Anchorage"
241904,"LINCOLN",46.95515,-112.65248,4597,"America/Denver"
260110,"FOX MOUNTAIN",41.00611,-119.56806,6890,"America/Los_Angeles"
260210,"MARTIN CREEK",41.6775,-117.30719,6439,"America/Los_Angeles"
51703,"SODA CREEK",39.56,-105.98556,9578,"America/Denver"
243206,"GALENA",46.221,-112.22853,6545,"America/Denver"
103902,"GRACE",42.54069,-111.85533,6252,"America/Boise"
452132,"CAMP 4",48.025,-120.24139,3156,"America/Los_Angeles"
500710,"WONDER LAKE",63.4908,-150.87265,2050,"America/Anchorage"
350920,"HEHE 1",44.95586,-121.49911,2679,"America/Los_Angeles"
391201,"BEAR CREEK",45.05696,-101.46771,2290,"America/Denver"
45601,"BANNING",33.97342,-116.91251,3607,"America/Los_Angeles"
418801,"BOOTLEG",34.82861,-102.80944,4058,"America/Chicago"
240107,"LIBBY",48.40361,-115.53917,2070,"America/Denver"
421905,"LOST CREEK",38.78042,-111.86547,7490,"America/Denver"
480606,"DEVILS TOWER",44.58179,-104.7195,3872,"America/Denver"
452038,"PEONY",48.60306,-119.21639,3804,"America/Los_Angeles"
252101,"CRESCENT LAKE - FTS",41.76111,-102.43778,3900,"America/Denver"
322701,"KNIFE RIVER",47.32594,-101.37736,1700,"America/North_Dakota/Beulah"
53808,"CARPENTER RIDGE",38.45944,-109.04694,8088,"America/Denver"
500973,"PT MAC",61.4222,-150.09257,136,"America/Anchorage"
43013,"LOS VAQUEROS",37.78833,-121.73472,1100,"America/Los_Angeles"
390301,"GRAND RIVER",45.61427,-101.06287,2176,"America/Denver"
499906,"PTA KIPUKA ALALA",19.66694,-155.70778,5385,"Pacific/Honolulu"
45442,"BEVERLY HILLS",34.12486,-118.41257,1260,"America/Los_Angeles"
53905,"BEAR CREEK",38.4425,-105.96075,9000,"America/Denver"
43709,"CRESTVIEW",37.73745,-118.99658,7570,"America/Los_Angeles"
21105,"TRAIL CABIN",33.26478,-109.36783,6250,"America/Phoenix"
500624,"FAREWELL",62.72388,-154.0764,723,"America/Anchorage"
53104,"FRANKTOWN",39.39222,-104.75083,6159,"America/Denver"
500810,"PORT ALSWORTH",60.19617,-154.32008,321,"America/Anchorage"
245506,"BURNT CREEK",44.9475,-111.96111,6954,"America/Denver"
40730,"GORDON",40.75615,-120.89213,6215,"America/Los_Angeles"
241404,"JETTE",47.76706,-114.23378,3593,"America/Denver"
51507,"DEMAREE",39.46003,-108.88031,7448,"America/Denver"
482105,"SAWMILL PARK",41.07417,-106.13111,9078,"America/Denver"
453506,"CHENEY",47.4175,-117.52833,2230,"America/Los_Angeles"
496031,"KAUPULEHU LAVA FLOW",19.80336,-155.91819,1221,"Pacific/Honolulu"
290901,"SANTA FE WATERSHED",35.68694,-105.86028,7674,"America/Denver"
353522,"BALD MTN",43.55742,-118.40708,5592,"America/Los_Angeles"
243902,"BADGER PEAK",45.64813,-106.50274,4383,"America/Denver"
421105,"OAK SPRINGS",40.40653,-112.07707,4569,"America/Denver"
324101,"WILLIAMS LOOKOUT",46.36207,-102.06205,2375,"America/Denver"
353527,"LITTLE MCCOY CREEK",42.70806,-118.51,5080,"America/Los_Angeles"
422606,"BUCK FLAT",37.90341,-111.69236,8024,"America/Denver"
45109,"MILL CREEK (BDF)",34.07984,-117.04676,2950,"America/Los_Angeles"
102906,"OHIO GULCH",43.6005,-114.31686,6248,"America/Boise"
481309,"HALF MOON",42.91361,-109.74611,8530,"America/Denver"
245106,"PRYOR MOUNTAIN",45.33717,-108.49216,6584,"America/Denver"
352329,"CASE",44.97111,-118.92972,3800,"America/Los_Angeles"
43915,"SANJOSE",37.39833,-121.80694,675,"America/Los_Angeles"
45704,"CAMERON FIRE STATION",32.72119,-116.46467,3268,"America/Los_Angeles"
452916,"KETTLE FALLS",48.58258,-118.10858,1310,"America/Los_Angeles"
51506,"THE CROWN",39.35242,-107.09481,8382,"America/Denver"
480307,"HYATT HIGH",44.29856,-107.50586,5670,"America/Denver"
53804,"SANBORN PARK",38.19222,-108.21686,7895,"America/Denver"
243404,"NEWLAN CREEK",46.73692,-110.8512,5635,"America/Denver"
500927,"SOLDOTNA AKKKS",60.49658,-151.01407,155,"America/Anchorage"
20404,"GREER",34.05853,-109.44097,8240,"America/Phoenix"
500963,"KENAI NWR",60.5985,-150.3081,462,"America/Anchorage"
43008,"BLACK DIAMOND",37.95,-121.88444,1600,"America/Los_Angeles"
245303,"EKALAKA",45.81044,-104.46308,3996,"America/Denver"
45623,"SANTA ROSA PLATEAU",33.5181,-117.22906,1987,"America/Los_Angeles"
40709,"LAUFMAN",40.14167,-120.35333,4800,"America/Los_Angeles"
292004,"LUNA",33.82292,-108.94317,7049,"America/Denver"
55805,"MESA MTN",37.05639,-107.70871,7380,"America/Denver"
101037,"SLATE CREEK",45.63333,-116.28333,1568,"America/Los_Angeles"
20115,"MOSS BASIN",35.03397,-113.89406,5920,"America/Phoenix"
104004,"TRAIL GULCH",42.30483,-114.31764,5700,"America/Boise"
44730,"BEAR PEAK",35.88194,-118.07556,8228,"America/Los_Angeles"
45313,"CHEESEBORO",34.18658,-118.71956,1707,"America/Los_Angeles"
353310,"CHILOQUIN",42.57708,-121.89369,4420,"America/Los_Angeles"
500615,"INNOKO FLATS",63.38295,-158.82373,933,"America/Anchorage"
50505,"REDFEATHER",40.79281,-105.57236,8233,"America/Denver"
480904,"SPLIT ROCK CREEK",43.56139,-107.395,6554,"America/Denver"
45453,"TONNER CANYON",33.94753,-117.82219,1340,"America/Los_Angeles"
293303,"BLUEWATER RIDGE",35.19417,-108.16306,8289,"America/Denver"
352620,"COLGATE",44.31692,-121.60694,3231,"America/Los_Angeles"
500740,"CARIBOU PEAK",65.19183,-147.50017,2517,"America/Anchorage"
20113,"NIXON FLATS",36.38833,-113.15806,6500,"America/Phoenix"
292008,"SLAUGHTER",34.06056,-108.44472,8680,"America/Denver"
452029,"LOST LAKE",48.87528,-119.06667,3876,"America/Los_Angeles"
320220,"LOSTWOOD",48.64806,-102.40639,2270,"America/Chicago"
290201,"STONE LAKE",36.73159,-106.86587,7385,"America/Denver"
20501,"IRON SPRINGS",34.59361,-112.51139,5385,"America/Phoenix"
395105,"RED CANYON",43.42583,-103.75889,4644,"America/Denver"
421416,"WILDHORSE",39.54525,-109.90813,8250,"America/Denver"
101311,"SKULL GULCH",45.33647,-114.50236,5878,"America/Boise"
391051,"SHADEHILL",45.67319,-102.16589,2515,"America/Denver"
260207,"DOUBLE H",41.6525,-118.04417,6380,"America/Los_Angeles"
53903,"FOUR MILE",38.54053,-105.20397,6305,"America/Denver"
44516,"FANCHER CREEK",36.8837,-119.47572,916,"America/Los_Angeles"
352711,"BADGER CREEK",44.03389,-120.40728,5710,"America/Los_Angeles"
290205,"DULCE #2",36.93502,-107.00005,6730,"America/Denver"
20224,"BUCKSKIN MTN",36.91806,-112.19972,6400,"America/Phoenix"
45216,"SANTA CRUZ ISLAND",33.99298,-119.71626,292,"America/Los_Angeles"
148601,"CIMARRON",37.14083,-101.90139,3538,"America/Chicago"
500974,"JBER",61.38192,-149.65014,262,"America/Anchorage"
241520,"CLEARWATER",47.01361,-113.33306,3839,"America/Denver"
260108,"GALENA",39.37944,-119.83194,5610,"America/Los_Angeles"
481410,"ELKHORN",43.67944,-109.61111,8085,"America/Denver"
500972,"CAMPBELL CREEK",61.15838,-149.79674,157,"America/Anchorage"
21303,"CANELO",31.54972,-110.51917,4629,"America/Phoenix"
45605,"KENWORTHY",33.61697,-116.62208,4590,"America/Los_Angeles"
422610,"LARB HOLLOW",38.11586,-111.32077,8509,"America/Denver"
56005,"BIG HORN",37.02083,-106.20111,8651,"America/Denver"
250103,"MONTROSE",42.92298,-103.79293,3734,"America/Denver"
241206,"PLAINS",47.46622,-114.87961,2481,"America/Denver"
242207,"LITTLE SNOWY",46.75128,-109.02317,4975,"America/Denver"
55704,"CHAPIN",37.19944,-108.48917,7126,"America/Denver"
51608,"HANGMAN",39.91778,-106.91611,7834,"America/Denver"
45411,"LITTLE TUJUNGA",34.29361,-118.36083,1390,"America/Los_Angeles"
500975,"LITTLE GRANITE CREEK",61.73372,-148.81775,939,"America/Anchorage"
245417,"STEELE CREEK",45.60475,-113.34628,6405,"America/Denver"
353515,"CROW FLAT",43.84119,-118.95203,5172,"America/Los_Angeles"
421301,"YELLOWSTONE DRAINAGE",40.54361,-110.32944,7800,"America/Denver"
480213,"CRANDALL",44.85028,-109.61139,6640,"America/Denver"
421408,"DIAMOND RIM",40.61722,-109.24278,7730,"America/Denver"
53102,"CHEESMAN",39.18139,-105.26722,7546,"America/Denver"
290204,"JARITA MESA",36.55583,-106.10306,8816,"America/Denver"
102711,"DEER HAVEN",43.17392,-115.15186,5535,"America/Boise"
321703,"WATFORD CITY",47.66372,-103.31919,2385,"America/Chicago"
422503,"COTTONWOOD MTN",37.98388,-112.63931,7544,"America/Denver"
452918,"WELLPINIT",47.87631,-118.09608,2240,"America/Los_Angeles"
292012,"DATIL",34.2925,-107.76806,8435,"America/Denver"
481003,"POKER CREEK",43.56944,-106.97833,6440,"America/Denver"
40228,"WEED AIRPORT",41.47893,-122.45463,2929,"America/Los_Angeles"
242905,"SULA",45.82073,-113.95383,4570,"America/Denver"
240601,"ROCKY BOY",48.25529,-109.78592,3789,"America/Denver"
293105,"QUEEN",32.20361,-104.69028,5605,"America/Denver"
500756,"STUART CREEK",64.71828,-146.50183,1543,"America/Anchorage"
500760,"BRIGADIER",64.64451,-146.4454,2152,"America/Anchorage"
500761,"LYNX",64.65417,-146.92606,2134,"America/Anchorage"
45307,"TEMESCAL (LPF)",34.47394,-118.76156,1124,"America/Los_Angeles"
45437,"SANTA FE DAM",34.12614,-117.94717,500,"America/Los_Angeles"
53606,"RAMAH",39.08597,-104.21889,6238,"America/Denver"
54401,"GRANADA",38.06338,-102.3012,3480,"America/Denver"
452318,"HIGHBRIDGE",46.081,-120.54363,2106,"America/Los_Angeles"
292009,"PELONA MOUNTAIN",33.69375,-108.06161,8030,"America/Denver"
55601,"BLACK MOUNTAIN",37.8615,-105.28408,8930,"America/Denver"
421104,"TICKVILLE",40.40337,-112.01437,5191,"America/Denver"
500733,"COTTONWOOD",65.34986,-155.93525,1310,"America/Anchorage"
20601,"GLOBE",33.32694,-110.76694,4137,"America/Phoenix"
45619,"EL CARISO",33.64711,-117.41203,2733,"America/Los_Angeles"
482011,"COW CREEK",41.30906,-107.57381,7234,"America/Denver"
20511,"CHERRY",34.59667,-112.04778,5147,"America/Phoenix"
45734,"VALLEY CENTER",33.23701,-117.00859,1483,"America/Los_Angeles"
56301,"UTE CANYON",37.06083,-102.63028,4372,"America/Denver"
20301,"HEBER",34.39778,-110.56444,6635,"America/Phoenix"
242403,"SOUTH SAWMILL CREEK",47.56214,-107.5285,3290,"America/Denver"
291408,"SANDIA LAB",35.00406,-106.41148,6321,"America/Denver"
20507,"GOODWIN MESA",34.77614,-113.3375,4311,"America/Phoenix"
109693,"TIMBER MTN",38.37719,-115.50619,9000,"America/Los_Angeles"
260204,"MOREY CREEK",41.45356,-117.62192,5500,"America/Los_Angeles"
243004,"HARVEY GROUSE",46.66403,-113.42392,5386,"America/Denver"
50901,"NORTH STERLING",40.78858,-103.26281,4066,"America/Denver"
417403,"CHISOS BASIN",29.27083,-103.30139,5400,"America/Chicago"
240307,"BROWNING",48.56142,-113.01328,4384,"America/Denver"
422609,"BRYCE CANYON",37.64167,-112.17222,7855,"America/Denver"
45303,"OZENA",34.68178,-119.35373,3690,"America/Los_Angeles"
45710,"OAK GROVE",33.38597,-116.79684,2781,"America/Los_Angeles"
51607,"GYPSUM",39.69439,-106.97339,7412,"America/Denver"
500934,"KELLY",67.92972,-162.29583,382,"America/Nome"
353613,"KELSEY BUTTE",43.90114,-117.98717,5187,"America/Boise"
240118,"FISHER RIVER",48.36306,-115.31944,2160,"America/Denver"
500219,"BOX RIVER",65.29622,-158.90289,1150,"America/Anchorage"
21104,"GUTHRIE",32.88203,-109.30928,6340,"America/Phoenix"
40721,"GRASSHOPPER",40.78169,-120.78437,6158,"America/Los_Angeles"
390901,"INDIAN BUTTE",45.13931,-103.91264,3380,"America/Denver"
322503,"PAINTED CANYON",46.89491,-103.37779,2721,"America/Denver"
421407,"WINTER RIDGE",39.50333,-109.55778,7378,"America/Denver"
422608,"TOM BEST SPRING",37.82927,-112.11688,7718,"America/Denver"
245108,"LITTLE BIGHORN",45.56992,-107.43623,3197,"America/Denver"
482102,"ESTERBROOK",42.41583,-105.36111,6597,"America/Denver"
500620,"TELIDA",63.43397,-153.3465,650,"America/Anchorage"
43502,"DIABLO GRANDE",37.32927,-121.29538,1861,"America/Los_Angeles"
260206,"TEXAS SPRINGS",41.80086,-118.45136,6162,"America/Los_Angeles"
500967,"SKILAK GUARD STATION",60.48413,-150.46057,307,"America/Anchorage"
241403,"RONAN",47.53677,-114.09894,3234,"America/Denver"
292903,"DRIPPING SPRINGS",32.32225,-106.58656,5885,"America/Denver"
500968,"GRAZELKA RANGE",61.22472,-149.68439,344,"America/Anchorage"
54001,"RED CREEK",38.20722,-104.99778,5883,"America/Denver"
417101,"PINERY",31.89444,-104.79778,5381,"America/Chicago"
480804,"GRASS CREEK DIVIDE",43.89139,-108.85367,7127,"America/Denver"
353328,"GERBER RESERVOIR",42.20597,-121.13806,4950,"America/Los_Angeles"
292104,"MAGDALENA",33.85111,-107.53917,8500,"America/Denver"
45730,"POTRERO",32.60586,-116.60882,2345,"America/Los_Angeles"
21205,"EMPIRE",31.78347,-110.64325,4650,"America/Phoenix"
241507,"NINE MILE",47.07133,-114.40139,3314,"America/Denver"
45617,"BEAUMONT",33.96352,-117.00685,2588,"America/Los_Angeles"
500724,"MCKINLEY RIVER",63.64873,-151.64175,863,"America/Anchorage"
52407,"PINE RIDGE",39.23806,-108.38311,6710,"America/Denver"
291901,"MELROSE RANGE",34.28422,-103.71497,4263,"America/Denver"
422808,"ZION CANYON",37.20472,-112.97778,3999,"America/Denver"
496030,"KOHALA RANCH",20.0899,-155.82629,1326,"Pacific/Honolulu"
